,state,handgun,long_gun,multiple,year,month
11151,Puerto Rico,316.0,67.0,5,2000,11
11152,Rhode Island,369.0,502.0,86,2000,11
11153,South Carolina,3895.0,9241.0,82,2000,11
11154,South Dakota,381.0,3311.0,25,2000,11
11155,Tennessee,8161.0,18095.0,311,2000,11
11156,Texas,14616.0,44315.0,837,2000,11
11157,Utah,1311.0,4480.0,57,2000,11
11158,Vermont,394.0,1769.0,18,2000,11
11159,Virgin Islands,0.0,0.0,0,2000,11
11160,Virginia,5577.0,15558.0,135,2000,11
11161,Washington,2785.0,6580.0,137,2000,11
11162,West Virginia,2715.0,13705.0,171,2000,11
11163,Wisconsin,3341.0,17298.0,8,2000,11
11164,Wyoming,610.0,1896.0,42,2000,11
11165,Alabama,6200.0,13169.0,278,2000,10
11166,Alaska,1541.0,3417.0,178,2000,10
11167,Arizona,4580.0,6294.0,284,2000,10
11168,Arkansas,3170.0,13381.0,229,2000,10
11169,California,26412.0,25647.0,0,2000,10
11170,Colorado,8974.0,20424.0,816,2000,10
11171,Connecticut,0.0,0.0,0,2000,10
11172,Delaware,404.0,1196.0,12,2000,10
11173,District of Columbia,0.0,0.0,0,2000,10
11174,Florida,9923.0,12411.0,383,2000,10
11175,Georgia,6004.0,15314.0,323,2000,10
11176,Guam,9.0,17.0,0,2000,10
11177,Hawaii,0.0,0.0,0,2000,10
11178,Idaho,1348.0,5409.0,88,2000,10
11179,Illinois,4577.0,9617.0,204,2000,10
11180,Indiana,1906.0,7059.0,3,2000,10
11181,Iowa,36.0,6225.0,3,2000,10
11182,Kansas,2409.0,7936.0,171,2000,10
11183,Kentucky,6572.0,14428.0,371,2000,10
11184,Louisiana,4266.0,14967.0,201,2000,10
11185,Maine,1072.0,6425.0,72,2000,10
11186,Mariana Islands,0.0,0.0,0,2000,10
11187,Maryland,163.0,5146.0,8,2000,10
11188,Massachusetts,1105.0,1390.0,35,2000,10
11189,Michigan,79.0,23225.0,8,2000,10
11190,Minnesota,2340.0,20310.0,86,2000,10
11191,Mississippi,3915.0,11218.0,153,2000,10
11192,Missouri,2745.0,18284.0,179,2000,10
11193,Montana,1415.0,7439.0,118,2000,10
11194,Nebraska,29.0,4802.0,2,2000,10
11195,Nevada,1711.0,2186.0,94,2000,10
11196,New Hampshire,1199.0,3299.0,10,2000,10
11197,New Jersey,1082.0,2139.0,55,2000,10
11198,New Mexico,2388.0,5979.0,142,2000,10
11199,New York,880.0,13632.0,15,2000,10
11200,North Carolina,1381.0,17797.0,105,2000,10
11201,North Dakota,349.0,4210.0,25,2000,10
11202,Ohio,7568.0,17066.0,401,2000,10
11203,Oklahoma,3846.0,10675.0,299,2000,10
11204,Oregon,3515.0,7718.0,194,2000,10
11205,Pennsylvania,0.0,47193.0,913,2000,10
11206,Puerto Rico,356.0,94.0,8,2000,10
11207,Rhode Island,328.0,471.0,68,2000,10
11208,South Carolina,3246.0,7432.0,84,2000,10
11209,South Dakota,477.0,5680.0,30,2000,10
11210,Tennessee,7582.0,12200.0,296,2000,10
11211,Texas,14514.0,40940.0,870,2000,10
11212,Utah,1175.0,5285.0,62,2000,10
11213,Vermont,503.0,2165.0,20,2000,10
11214,Virgin Islands,0.0,0.0,0,2000,10
11215,Virginia,5391.0,11906.0,160,2000,10
11216,Washington,2887.0,9149.0,161,2000,10
11217,West Virginia,2624.0,10840.0,186,2000,10
11218,Wisconsin,3826.0,20900.0,10,2000,10
11219,Wyoming,647.0,2322.0,41,2000,10
11220,Alabama,6534.0,13085.0,266,2000,9
11221,Alaska,916.0,2559.0,78,2000,9
11222,Arizona,4925.0,6147.0,233,2000,9
11223,Arkansas,3118.0,11807.0,199,2000,9
11224,California,22518.0,25220.0,0,2000,9
11225,Colorado,9586.0,18542.0,833,2000,9
11226,Connecticut,0.0,0.0,0,2000,9
11227,Delaware,307.0,957.0,11,2000,9
11228,District of Columbia,0.0,0.0,0,2000,9
11229,Florida,9485.0,10130.0,373,2000,9
11230,Georgia,6280.0,12368.0,251,2000,9
11231,Guam,12.0,11.0,0,2000,9
11232,Hawaii,0.0,0.0,0,2000,9
11233,Idaho,1618.0,6046.0,110,2000,9
11234,Illinois,4206.0,8321.0,163,2000,9
11235,Indiana,1635.0,5809.0,4,2000,9
11236,Iowa,44.0,4671.0,1,2000,9
11237,Kansas,2010.0,5824.0,174,2000,9
11238,Kentucky,6500.0,13208.0,400,2000,9
11239,Louisiana,4733.0,12818.0,250,2000,9
11240,Maine,1078.0,4665.0,71,2000,9
11241,Mariana Islands,7.0,0.0,0,2000,9
11242,Maryland,135.0,4575.0,9,2000,9
11243,Massachusetts,999.0,1054.0,22,2000,9
11244,Michigan,74.0,23416.0,3,2000,9
11245,Minnesota,2358.0,20774.0,160,2000,9
11246,Mississippi,4209.0,9669.0,171,2000,9
11247,Missouri,2441.0,13584.0,112,2000,9
11248,Montana,1509.0,6283.0,121,2000,9
11249,Nebraska,24.0,2986.0,3,2000,9
11250,Nevada,1877.0,2326.0,100,2000,9
11251,New Hampshire,1219.0,2919.0,20,2000,9
11252,New Jersey,1102.0,1854.0,56,2000,9
11253,New Mexico,2269.0,4861.0,138,2000,9
11254,New York,775.0,11623.0,12,2000,9
11255,North Carolina,1404.0,15660.0,103,2000,9
11256,North Dakota,367.0,3651.0,26,2000,9
11257,Ohio,7361.0,16241.0,513,2000,9
11258,Oklahoma,3712.0,9086.0,282,2000,9
11259,Oregon,4050.0,10969.0,209,2000,9
11260,Pennsylvania,0.0,40956.0,635,2000,9
11261,Puerto Rico,353.0,130.0,4,2000,9
11262,Rhode Island,308.0,371.0,75,2000,9
11263,South Carolina,3438.0,7245.0,106,2000,9
11264,South Dakota,472.0,4191.0,32,2000,9
11265,Tennessee,7237.0,11546.0,304,2000,9
11266,Texas,14335.0,43313.0,872,2000,9
11267,Utah,1395.0,5562.0,62,2000,9
11268,Vermont,459.0,1754.0,18,2000,9
11269,Virgin Islands,0.0,0.0,0,2000,9
11270,Virginia,5562.0,10679.0,156,2000,9
11271,Washington,2777.0,8836.0,156,2000,9
11272,West Virginia,2941.0,8915.0,202,2000,9
11273,Wisconsin,3349.0,18870.0,20,2000,9
11274,Wyoming,757.0,2829.0,39,2000,9
11275,Alabama,6497.0,9632.0,274,2000,8
11276,Alaska,977.0,2790.0,75,2000,8
11277,Arizona,4891.0,5814.0,241,2000,8
11278,Arkansas,3389.0,8628.0,222,2000,8
11279,California,23875.0,26926.0,0,2000,8
11280,Colorado,9672.0,15215.0,677,2000,8
11281,Connecticut,0.0,0.0,0,2000,8
11282,Delaware,322.0,708.0,12,2000,8
11283,District of Columbia,1.0,0.0,0,2000,8
11284,Florida,10226.0,8969.0,380,2000,8
11285,Georgia,6128.0,9790.0,213,2000,8
11286,Guam,5.0,17.0,0,2000,8
11287,Hawaii,0.0,0.0,0,2000,8
11288,Idaho,1584.0,3865.0,111,2000,8
11289,Illinois,4340.0,7723.0,167,2000,8
11290,Indiana,1771.0,5006.0,4,2000,8
11291,Iowa,40.0,2850.0,2,2000,8
11292,Kansas,1954.0,4701.0,121,2000,8
11293,Kentucky,6486.0,11171.0,392,2000,8
11294,Louisiana,4525.0,9029.0,184,2000,8
11295,Maine,986.0,2613.0,52,2000,8
11296,Mariana Islands,0.0,0.0,0,2000,8
11297,Maryland,155.0,3376.0,10,2000,8
11298,Massachusetts,1151.0,831.0,22,2000,8
11299,Michigan,75.0,12962.0,5,2000,8
11300,Minnesota,2354.0,11873.0,94,2000,8
11301,Mississippi,4325.0,8527.0,186,2000,8
11302,Missouri,2557.0,11254.0,96,2000,8
11303,Montana,1437.0,4021.0,102,2000,8
11304,Nebraska,18.0,2075.0,2,2000,8
11305,Nevada,1756.0,1877.0,105,2000,8
11306,New Hampshire,1248.0,1950.0,17,2000,8
11307,New Jersey,1229.0,1778.0,42,2000,8
11308,New Mexico,2361.0,4207.0,110,2000,8
11309,New York,661.0,7313.0,9,2000,8
11310,North Carolina,1388.0,14075.0,114,2000,8
11311,North Dakota,357.0,2366.0,18,2000,8
11312,Ohio,7206.0,13268.0,413,2000,8
11313,Oklahoma,3720.0,7646.0,269,2000,8
11314,Oregon,3685.0,6407.0,152,2000,8
11315,Pennsylvania,0.0,33938.0,762,2000,8
11316,Puerto Rico,374.0,163.0,9,2000,8
11317,Rhode Island,298.0,326.0,75,2000,8
11318,South Carolina,3859.0,6844.0,97,2000,8
11319,South Dakota,427.0,2736.0,18,2000,8
11320,Tennessee,7836.0,11326.0,284,2000,8
11321,Texas,14220.0,36746.0,845,2000,8
11322,Utah,1470.0,3580.0,61,2000,8
11323,Vermont,436.0,1102.0,6,2000,8
11324,Virgin Islands,0.0,0.0,0,2000,8
11325,Virginia,5296.0,8535.0,139,2000,8
11326,Washington,2651.0,6420.0,166,2000,8
11327,West Virginia,2668.0,6233.0,159,2000,8
11328,Wisconsin,3186.0,10819.0,4,2000,8
11329,Wyoming,726.0,1757.0,48,2000,8
11330,Alabama,5508.0,6730.0,211,2000,7
11331,Alaska,1057.0,2121.0,81,2000,7
11332,Arizona,4915.0,4399.0,231,2000,7
11333,Arkansas,2986.0,5554.0,184,2000,7
11334,California,22150.0,22700.0,0,2000,7
11335,Colorado,8018.0,10667.0,603,2000,7
11336,Connecticut,0.0,0.0,0,2000,7
11337,Delaware,355.0,548.0,9,2000,7
11338,District of Columbia,1.0,0.0,0,2000,7
11339,Florida,9286.0,7175.0,357,2000,7
11340,Georgia,5855.0,6422.0,199,2000,7
11341,Guam,14.0,15.0,1,2000,7
11342,Hawaii,0.0,0.0,0,2000,7
11343,Idaho,1534.0,2753.0,89,2000,7
11344,Illinois,4157.0,5051.0,121,2000,7
11345,Indiana,1426.0,3076.0,5,2000,7
11346,Iowa,25.0,1688.0,1,2000,7
11347,Kansas,1851.0,3200.0,102,2000,7
11348,Kentucky,5823.0,7245.0,286,2000,7
11349,Louisiana,4310.0,5716.0,161,2000,7
11350,Maine,829.0,1814.0,43,2000,7
11351,Mariana Islands,0.0,0.0,0,2000,7
11352,Maryland,137.0,2766.0,9,2000,7
11353,Massachusetts,877.0,602.0,20,2000,7
11354,Michigan,70.0,9656.0,5,2000,7
11355,Minnesota,2168.0,6569.0,95,2000,7
11356,Mississippi,4092.0,5044.0,135,2000,7
11357,Missouri,2390.0,8117.0,105,2000,7
11358,Montana,1332.0,3228.0,86,2000,7
11359,Nebraska,20.0,1457.0,2,2000,7
11360,Nevada,1842.0,1648.0,95,2000,7
11361,New Hampshire,1116.0,1597.0,7,2000,7
11362,New Jersey,1195.0,1327.0,49,2000,7
11363,New Mexico,2048.0,3229.0,124,2000,7
11364,New York,637.0,5026.0,11,2000,7
11365,North Carolina,1246.0,8984.0,75,2000,7
11366,North Dakota,326.0,1377.0,15,2000,7
11367,Ohio,5923.0,8588.0,367,2000,7
11368,Oklahoma,3613.0,5620.0,234,2000,7
11369,Oregon,3136.0,4864.0,159,2000,7
11370,Pennsylvania,0.0,30329.0,603,2000,7
11371,Puerto Rico,283.0,86.0,5,2000,7
11372,Rhode Island,282.0,239.0,74,2000,7
11373,South Carolina,3201.0,3742.0,78,2000,7
11374,South Dakota,375.0,1703.0,16,2000,7
11375,Tennessee,8199.0,7695.0,327,2000,7
11376,Texas,14041.0,21850.0,699,2000,7
11377,Utah,1382.0,2512.0,59,2000,7
11378,Vermont,417.0,774.0,15,2000,7
11379,Virgin Islands,0.0,0.0,0,2000,7
11380,Virginia,5268.0,6498.0,120,2000,7
11381,Washington,2594.0,5035.0,129,2000,7
11382,West Virginia,2638.0,4957.0,148,2000,7
11383,Wisconsin,2565.0,6924.0,9,2000,7
11384,Wyoming,656.0,1262.0,59,2000,7
11385,Alabama,6144.0,6568.0,232,2000,6
11386,Alaska,990.0,1907.0,62,2000,6
11387,Arizona,5117.0,4170.0,214,2000,6
11388,Arkansas,3448.0,5543.0,189,2000,6
11389,California,22813.0,21337.0,0,2000,6
11390,Colorado,8931.0,10977.0,702,2000,6
11391,Connecticut,0.0,0.0,0,2000,6
11392,Delaware,384.0,489.0,7,2000,6
11393,District of Columbia,0.0,0.0,0,2000,6
11394,Florida,10041.0,7298.0,345,2000,6
11395,Georgia,6209.0,5787.0,192,2000,6
11396,Guam,11.0,11.0,0,2000,6
11397,Hawaii,0.0,0.0,0,2000,6
11398,Idaho,1593.0,2725.0,82,2000,6
11399,Illinois,4241.0,4631.0,133,2000,6
11400,Indiana,1524.0,3051.0,3,2000,6
11401,Iowa,29.0,1633.0,4,2000,6
11402,Kansas,2057.0,3009.0,139,2000,6
11403,Kentucky,6376.0,7163.0,340,2000,6
11404,Louisiana,4562.0,4891.0,200,2000,6
11405,Maine,843.0,1519.0,44,2000,6
11406,Mariana Islands,0.0,0.0,0,2000,6
11407,Maryland,141.0,2495.0,9,2000,6
11408,Massachusetts,1057.0,590.0,16,2000,6
11409,Michigan,80.0,8801.0,2,2000,6
11410,Minnesota,2368.0,5976.0,88,2000,6
11411,Mississippi,4334.0,4721.0,165,2000,6
11412,Missouri,2881.0,8094.0,109,2000,6
11413,Montana,1554.0,3681.0,90,2000,6
11414,Nebraska,24.0,1265.0,2,2000,6
11415,Nevada,1796.0,1702.0,113,2000,6
11416,New Hampshire,1194.0,1447.0,11,2000,6
11417,New Jersey,1414.0,1464.0,46,2000,6
11418,New Mexico,2389.0,3538.0,113,2000,6
11419,New York,707.0,4674.0,8,2000,6
11420,North Carolina,1400.0,8650.0,96,2000,6
11421,North Dakota,327.0,1385.0,17,2000,6
11422,Ohio,6704.0,8657.0,369,2000,6
11423,Oklahoma,4044.0,6054.0,273,2000,6
11424,Oregon,3781.0,5410.0,184,2000,6
11425,Pennsylvania,7.0,30338.0,773,2000,6
11426,Puerto Rico,361.0,89.0,4,2000,6
11427,Rhode Island,355.0,273.0,54,2000,6
11428,South Carolina,3557.0,3342.0,93,2000,6
11429,South Dakota,417.0,1457.0,31,2000,6
11430,Tennessee,6777.0,5604.0,215,2000,6
11431,Texas,14721.0,20585.0,732,2000,6
11432,Utah,1487.0,2433.0,44,2000,6
11433,Vermont,435.0,690.0,4,2000,6
11434,Virgin Islands,0.0,0.0,0,2000,6
11435,Virginia,5088.0,5883.0,158,2000,6
11436,Washington,2539.0,5128.0,138,2000,6
11437,West Virginia,2802.0,4452.0,143,2000,6
11438,Wisconsin,2772.0,6379.0,9,2000,6
11439,Wyoming,767.0,1325.0,41,2000,6
11440,Alabama,5681.0,5940.0,211,2000,5
11441,Alaska,983.0,2015.0,71,2000,5
11442,Arizona,5115.0,4040.0,232,2000,5
11443,Arkansas,3314.0,5383.0,177,2000,5
11444,California,23637.0,21526.0,0,2000,5
11445,Colorado,7646.0,9195.0,821,2000,5
11446,Connecticut,0.0,0.0,0,2000,5
11447,Delaware,398.0,458.0,14,2000,5
11448,District of Columbia,2.0,0.0,0,2000,5
11449,Florida,9593.0,6685.0,332,2000,5
11450,Georgia,5843.0,4990.0,204,2000,5
11451,Guam,9.0,7.0,2,2000,5
11452,Hawaii,0.0,0.0,0,2000,5
11453,Idaho,1563.0,2908.0,97,2000,5
11454,Illinois,4626.0,5124.0,143,2000,5
11455,Indiana,1763.0,2698.0,5,2000,5
11456,Iowa,29.0,1511.0,4,2000,5
11457,Kansas,2182.0,3157.0,154,2000,5
11458,Kentucky,5982.0,6622.0,309,2000,5
11459,Louisiana,4323.0,4558.0,183,2000,5
11460,Maine,922.0,1466.0,46,2000,5
11461,Mariana Islands,1.0,1.0,0,2000,5
11462,Maryland,143.0,2300.0,13,2000,5
11463,Massachusetts,948.0,614.0,19,2000,5
11464,Michigan,73.0,8599.0,3,2000,5
11465,Minnesota,2243.0,5585.0,89,2000,5
11466,Mississippi,4141.0,4206.0,111,2000,5
11467,Missouri,2675.0,7818.0,81,2000,5
11468,Montana,1586.0,3536.0,100,2000,5
11469,Nebraska,26.0,1229.0,2,2000,5
11470,Nevada,2006.0,1676.0,117,2000,5
11471,New Hampshire,1002.0,1444.0,9,2000,5
11472,New Jersey,1246.0,1452.0,46,2000,5
11473,New Mexico,2405.0,3227.0,127,2000,5
11474,New York,737.0,5148.0,7,2000,5
11475,North Carolina,1203.0,7626.0,92,2000,5
11476,North Dakota,406.0,1243.0,22,2000,5
11477,Ohio,6753.0,8260.0,363,2000,5
11478,Oklahoma,3634.0,5445.0,244,2000,5
11479,Oregon,3827.0,5258.0,151,2000,5
11480,Pennsylvania,2.0,30655.0,1692,2000,5
11481,Puerto Rico,329.0,87.0,9,2000,5
11482,Rhode Island,333.0,256.0,80,2000,5
11483,South Carolina,3332.0,2901.0,92,2000,5
11484,South Dakota,431.0,1455.0,15,2000,5
11485,Tennessee,7082.0,5646.0,240,2000,5
11486,Texas,14332.0,19248.0,819,2000,5
11487,Utah,1530.0,2425.0,51,2000,5
11488,Vermont,475.0,733.0,14,2000,5
11489,Virgin Islands,0.0,0.0,0,2000,5
11490,Virginia,5497.0,5727.0,128,2000,5
11491,Washington,2661.0,4836.0,136,2000,5
11492,West Virginia,2632.0,4378.0,133,2000,5
11493,Wisconsin,3070.0,6845.0,7,2000,5
11494,Wyoming,743.0,1285.0,41,2000,5
11495,Alabama,6429.0,6406.0,182,2000,4
11496,Alaska,1241.0,2110.0,81,2000,4
11497,Arizona,5884.0,4542.0,198,2000,4
11498,Arkansas,3647.0,6410.0,171,2000,4
11499,California,24372.0,22963.0,0,2000,4
11500,Colorado,9910.0,10726.0,1141,2000,4
11501,Connecticut,5.0,1.0,0,2000,4
11502,Delaware,465.0,632.0,11,2000,4
11503,District of Columbia,3.0,0.0,0,2000,4
11504,Florida,10156.0,7068.0,330,2000,4
11505,Georgia,6666.0,6015.0,180,2000,4
11506,Guam,9.0,6.0,0,2000,4
11507,Hawaii,0.0,0.0,0,2000,4
11508,Idaho,1688.0,3332.0,92,2000,4
11509,Illinois,5361.0,5945.0,172,2000,4
11510,Indiana,1821.0,7664.0,2,2000,4
11511,Iowa,34.0,2250.0,1,2000,4
11512,Kansas,2206.0,3563.0,127,2000,4
11513,Kentucky,6728.0,9352.0,307,2000,4
11514,Louisiana,4918.0,4695.0,163,2000,4
11515,Maine,1014.0,1896.0,56,2000,4
11516,Mariana Islands,0.0,0.0,0,2000,4
11517,Maryland,105.0,3141.0,5,2000,4
11518,Massachusetts,1617.0,834.0,39,2000,4
11519,Michigan,104.0,11320.0,5,2000,4
11520,Minnesota,2930.0,8899.0,87,2000,4
11521,Mississippi,4375.0,4628.0,140,2000,4
11522,Missouri,3194.0,10893.0,138,2000,4
11523,Montana,1761.0,3872.0,111,2000,4
11524,Nebraska,34.0,1392.0,3,2000,4
11525,Nevada,2040.0,1817.0,106,2000,4
11526,New Hampshire,1135.0,1922.0,11,2000,4
11527,New Jersey,1559.0,1396.0,30,2000,4
11528,New Mexico,2302.0,3797.0,141,2000,4
11529,New York,850.0,7639.0,6,2000,4
11530,North Carolina,1154.0,9381.0,81,2000,4
11531,North Dakota,539.0,1652.0,19,2000,4
11532,Ohio,9283.0,11404.0,483,2000,4
11533,Oklahoma,4588.0,6688.0,240,2000,4
11534,Oregon,4327.0,6503.0,163,2000,4
11535,Pennsylvania,0.0,37781.0,1039,2000,4
11536,Puerto Rico,331.0,61.0,14,2000,4
11537,Rhode Island,392.0,303.0,89,2000,4
11538,South Carolina,3514.0,3478.0,81,2000,4
11539,South Dakota,536.0,1747.0,17,2000,4
11540,Tennessee,7564.0,6545.0,235,2000,4
11541,Texas,14985.0,20674.0,788,2000,4
11542,Utah,1655.0,2672.0,52,2000,4
11543,Vermont,580.0,1116.0,12,2000,4
11544,Virgin Islands,0.0,0.0,0,2000,4
11545,Virginia,6182.0,7052.0,127,2000,4
11546,Washington,2849.0,5406.0,135,2000,4
11547,West Virginia,3002.0,6087.0,166,2000,4
11548,Wisconsin,3704.0,10727.0,9,2000,4
11549,Wyoming,790.0,1531.0,37,2000,4
11550,Alabama,7781.0,8947.0,264,2000,3
11551,Alaska,1163.0,1826.0,65,2000,3
11552,Arizona,6811.0,5164.0,280,2000,3
11553,Arkansas,4607.0,8261.0,223,2000,3
11554,California,25411.0,24145.0,0,2000,3
11555,Colorado,12054.0,14284.0,1317,2000,3
11556,Connecticut,0.0,0.0,0,2000,3
11557,Delaware,543.0,694.0,14,2000,3
11558,District of Columbia,2.0,0.0,0,2000,3
11559,Florida,11262.0,8575.0,387,2000,3
11560,Georgia,8428.0,8768.0,237,2000,3
11561,Guam,12.0,11.0,0,2000,3
11562,Hawaii,0.0,0.0,0,2000,3
11563,Idaho,1843.0,3617.0,102,2000,3
11564,Illinois,6602.0,7597.0,199,2000,3
11565,Indiana,2606.0,12476.0,11,2000,3
11566,Iowa,50.0,2844.0,5,2000,3
11567,Kansas,3464.0,4741.0,150,2000,3
11568,Kentucky,8289.0,10669.0,406,2000,3
11569,Louisiana,6149.0,5977.0,210,2000,3
11570,Maine,1410.0,2061.0,43,2000,3
11571,Mariana Islands,0.0,0.0,0,2000,3
11572,Maryland,152.0,3351.0,8,2000,3
11573,Massachusetts,1658.0,860.0,29,2000,3
11574,Michigan,89.0,12135.0,9,2000,3
11575,Minnesota,3710.0,9318.0,101,2000,3
11576,Mississippi,5636.0,6530.0,175,2000,3
11577,Missouri,4085.0,12164.0,152,2000,3
11578,Montana,1938.0,3932.0,132,2000,3
11579,Nebraska,39.0,1676.0,4,2000,3
11580,Nevada,2287.0,1991.0,146,2000,3
11581,New Hampshire,1464.0,1848.0,6,2000,3
11582,New Jersey,1684.0,1508.0,71,2000,3
11583,New Mexico,3174.0,4399.0,151,2000,3
11584,New York,1316.0,7591.0,16,2000,3
11585,North Carolina,1412.0,11467.0,94,2000,3
11586,North Dakota,647.0,1762.0,22,2000,3
11587,Ohio,11022.0,13025.0,649,2000,3
11588,Oklahoma,4864.0,7578.0,260,2000,3
11589,Oregon,5386.0,6908.0,169,2000,3
11590,Pennsylvania,0.0,47342.0,740,2000,3
11591,Puerto Rico,543.0,70.0,7,2000,3
11592,Rhode Island,464.0,352.0,123,2000,3
11593,South Carolina,4768.0,5170.0,111,2000,3
11594,South Dakota,603.0,1881.0,16,2000,3
11595,Tennessee,10389.0,9252.0,299,2000,3
11596,Texas,19236.0,25024.0,912,2000,3
11597,Utah,2099.0,3376.0,74,2000,3
11598,Vermont,702.0,1242.0,17,2000,3
11599,Virgin Islands,0.0,0.0,0,2000,3
11600,Virginia,8120.0,9611.0,177,2000,3
11601,Washington,3630.0,6327.0,157,2000,3
11602,West Virginia,4101.0,6567.0,186,2000,3
11603,Wisconsin,4480.0,12120.0,15,2000,3
11604,Wyoming,965.0,1665.0,53,2000,3
11605,Alabama,8710.0,10309.0,290,2000,2
11606,Alaska,995.0,1556.0,69,2000,2
11607,Arizona,6612.0,5254.0,319,2000,2
11608,Arkansas,5268.0,10046.0,335,2000,2
11609,California,23175.0,22390.0,0,2000,2
11610,Colorado,10847.0,12928.0,1036,2000,2
11611,Connecticut,0.0,0.0,0,2000,2
11612,Delaware,487.0,644.0,2,2000,2
11613,District of Columbia,1.0,0.0,0,2000,2
11614,Florida,11071.0,9088.0,431,2000,2
11615,Georgia,9255.0,9820.0,256,2000,2
11616,Guam,11.0,5.0,0,2000,2
11617,Hawaii,0.0,0.0,0,2000,2
11618,Idaho,1818.0,3373.0,131,2000,2
11619,Illinois,6515.0,7141.0,188,2000,2
11620,Indiana,2452.0,12274.0,6,2000,2
11621,Iowa,46.0,2776.0,7,2000,2
11622,Kansas,3182.0,4811.0,226,2000,2
11623,Kentucky,9215.0,11955.0,451,2000,2
11624,Louisiana,6288.0,6746.0,246,2000,2
11625,Maine,1057.0,1614.0,52,2000,2
11626,Mariana Islands,0.0,0.0,0,2000,2
11627,Maryland,167.0,3358.0,13,2000,2
11628,Massachusetts,1394.0,730.0,23,2000,2
11629,Michigan,85.0,11080.0,8,2000,2
11630,Minnesota,2743.0,6831.0,103,2000,2
11631,Mississippi,6988.0,7932.0,249,2000,2
11632,Missouri,4077.0,12722.0,133,2000,2
11633,Montana,1699.0,3477.0,125,2000,2
11634,Nebraska,52.0,1678.0,2,2000,2
11635,Nevada,2297.0,1988.0,147,2000,2
11636,New Hampshire,1173.0,1474.0,3,2000,2
11637,New Jersey,1366.0,1366.0,46,2000,2
11638,New Mexico,2964.0,4520.0,203,2000,2
11639,New York,960.0,6116.0,8,2000,2
11640,North Carolina,1747.0,13279.0,154,2000,2
11641,North Dakota,497.0,1380.0,24,2000,2
11642,Ohio,10979.0,12697.0,528,2000,2
11643,Oklahoma,5465.0,9111.0,386,2000,2
11644,Oregon,4920.0,6442.0,189,2000,2
11645,Pennsylvania,0.0,36991.0,522,2000,2
11646,Puerto Rico,347.0,61.0,10,2000,2
11647,Rhode Island,442.0,317.0,94,2000,2
11648,South Carolina,5389.0,5524.0,139,2000,2
11649,South Dakota,531.0,1728.0,29,2000,2
11650,Tennessee,10708.0,10149.0,321,2000,2
11651,Texas,19266.0,27237.0,1083,2000,2
11652,Utah,2357.0,3406.0,68,2000,2
11653,Vermont,579.0,981.0,30,2000,2
11654,Virgin Islands,0.0,0.0,0,2000,2
11655,Virginia,6927.0,8623.0,244,2000,2
11656,Washington,3163.0,5791.0,192,2000,2
11657,West Virginia,3957.0,7330.0,259,2000,2
11658,Wisconsin,3830.0,9172.0,11,2000,2
11659,Wyoming,906.0,1729.0,53,2000,2
11660,Alabama,7542.0,10009.0,309,2000,1
11661,Alaska,809.0,1288.0,52,2000,1
11662,Arizona,5761.0,4762.0,235,2000,1
11663,Arkansas,3684.0,7911.0,193,2000,1
11664,California,22711.0,22830.0,0,2000,1
11665,Colorado,9950.0,12557.0,1104,2000,1
11666,Connecticut,3.0,3.0,0,2000,1
11667,Delaware,429.0,616.0,12,2000,1
11668,District of Columbia,4.0,0.0,0,2000,1
11669,Florida,9967.0,8871.0,340,2000,1
11670,Georgia,7828.0,8832.0,246,2000,1
11671,Guam,6.0,16.0,1,2000,1
11672,Hawaii,0.0,0.0,0,2000,1
11673,Idaho,1493.0,2740.0,79,2000,1
11674,Illinois,6205.0,7059.0,180,2000,1
11675,Indiana,2230.0,12428.0,5,2000,1
11676,Iowa,42.0,2563.0,2,2000,1
11677,Kansas,2994.0,4852.0,141,2000,1
11678,Kentucky,7404.0,9685.0,370,2000,1
11679,Louisiana,5333.0,7232.0,202,2000,1
11680,Maine,962.0,1602.0,42,2000,1
11681,Mariana Islands,0.0,0.0,0,2000,1
11682,Maryland,141.0,2896.0,6,2000,1
11683,Massachusetts,1044.0,706.0,18,2000,1
11684,Michigan,70.0,10116.0,4,2000,1
11685,Minnesota,2486.0,5074.0,75,2000,1
11686,Mississippi,4960.0,7057.0,183,2000,1
11687,Missouri,3288.0,10698.0,186,2000,1
11688,Montana,1392.0,2922.0,93,2000,1
11689,Nebraska,41.0,1722.0,3,2000,1
11690,Nevada,2220.0,1887.0,131,2000,1
11691,New Hampshire,1134.0,1581.0,18,2000,1
11692,New Jersey,1147.0,1419.0,36,2000,1
11693,New Mexico,2408.0,3766.0,125,2000,1
11694,New York,691.0,5567.0,9,2000,1
11695,North Carolina,1296.0,11405.0,94,2000,1
11696,North Dakota,456.0,1232.0,20,2000,1
11697,Ohio,8932.0,10795.0,473,2000,1
11698,Oklahoma,4388.0,7340.0,229,2000,1
11699,Oregon,4251.0,5248.0,159,2000,1
11700,Pennsylvania,1.0,33945.0,653,2000,1
11701,Puerto Rico,185.0,57.0,5,2000,1
11702,Rhode Island,346.0,338.0,90,2000,1
11703,South Carolina,4275.0,4964.0,103,2000,1
11704,South Dakota,448.0,1527.0,22,2000,1
11705,Tennessee,9426.0,9238.0,264,2000,1
11706,Texas,16975.0,25892.0,800,2000,1
11707,Utah,1788.0,2782.0,41,2000,1
11708,Vermont,433.0,679.0,11,2000,1
11709,Virgin Islands,0.0,0.0,0,2000,1
